"","COMPID","PUMA.NAME","AREA","POP","DENS","UR"
"1166","2702100","Southwest Minnesota",14422.82,117943,8.17752700234767,"R"
"1167","2702200","Blue Earth, Nicollet & Waseca Counties--Mankato City",4194.99,115876,27.622473474311,"R"
"1168","2702300","Rice, Goodhue & Le Sueur Counties",4406.3,138028,31.325148083426,"R"
"1169","2702400","Mower, Steele, Freeborn & Dodge Counties",5924.17,127081,21.4512750309326,"R"
"1170","2702500","Olmsted County--Rochester City",1692.17,144248,85.2443903390321,"R"
"1171","2702600","Winona, Wabasha, Fillmore & Houston Counties--Winona City",6636.96,113030,17.0303874062824,"R"
"1172","2800100","North Delta Region--DeSoto County--Southaven City",1233.21,161252,130.757940658931,"U"
"1173","2800200","Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties",7277.6,150031,20.6154501484006,"R"
"1174","2800300","North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties",8151.5,124123,15.2270134331105,"R"
"1175","2800400","Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",7816.43,140095,17.9231439416716,"R"
"1176","2800500","Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City",3530.77,140001,39.6516907076927,"R"
"1177","2800600","Golden Triangle Region--Starkville, Columbus & West Point Cities",9104.55,177627,19.5096957015997,"R"
"1178","2800700","North Central Region",10382.43,127185,12.2500223936015,"R"
"1179","2800800","South Delta Region",9226.38,130429,14.1365302534689,"R"
"1180","2800900","Central Region--Madison & Yazoo Counties",4200.51,102275,24.3482339049306,"R"
"1181","2801000","Central Region--Jackson (West & South) & Clinton (South & East) Cities",502.01,110253,219.623115077389,"U"
"1182","2801100","Central Region--Jackson City (East & Central)",143.07,128992,901.600615083526,"U"
"1183","2801200","Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City",5185.27,105255,20.2988465402959,"R"
"1184","2801300","Central Region--Rankin & Simpson Counties",3534.42,169120,47.8494349850895,"R"
"1185","2801400","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",9948.15,125754,12.6409432909636,"R"
"1186","2801500","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",5110.8,118713,23.2278703921108,"R"
"1187","2801600","Southwest Region",13653.05,184399,13.5060664100695,"R"
"1188","2801700","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",7874.95,134963,17.1382675445558,"R"
"1189","2801800","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",5576.26,169930,30.473830129872,"R"
"1190","2801900","South Region--Pearl River, Hancock, George & Stone Counties",5720.78,140127,24.4943871290279,"R"
"1191","2802000","South Region--Harrison County--Gulfport & Biloxi Cities",1486.64,187105,125.857638702039,"R"
"1192","2802100","South Region--Jackson County",1871.92,139668,74.612162912945,"R"
"1193","2900100","Northwest Missouri",18474.49,113961,6.16855999813797,"R"
"1194","2900200","Buchanan, Andrew & DeKalb Counties",3268.79,119384,36.5223829000945,"R"
"1195","2900300","Northeast Missouri",14714.99,126089,8.56874520471981,"R"
"1196","2900400","Lincoln, Warren, Audrain, Pike & Montgomery Counties",7651.02,141360,18.475967910161,"R"
"1197","2900500","Cole, Callaway, Moniteau & Osage Counties",5821.51,149807,25.733357840148,"R"
"1198","2900600","Boone County",1775.21,162642,91.6184564079743,"R"
"1199","2900700","Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties",11382.55,135856,11.9354626160219,"R"
"1200","2900800","Johnson, Lafayette, Ray, Clinton & Caldwell Counties",7438.11,139637,18.7731829725562,"R"
"1201","2900901","Clay County (Northeast)",866.56,104122,120.15555760709,"R"
"1202","2900902","Kansas City (North Central), Gladstone City & North Kansas City",154.07,106591,691.834880249237,"U"
"1203","2900903","Platte County",1096.66,100548,91.6856637426367,"R"
"1204","2901001","Jackson County--Kansas City (Central)",154.53,171238,1108.12140037533,"U"
"1205","2901002","Jackson County (North Central)",169.67,128212,755.655095184771,"U"
"1206","2901003","Jackson County (East)",802.77,129435,161.235472177585,"U"
"1207","2901004","Jackson County (South Central)",233,102460,439.742489270386,"U"
"1208","2901005","Jackson County--Kansas City (South)",205.58,142813,694.683334954762,"U"
"1209","2901100","Cass & Bates Counties",3971.81,116527,29.3385131715767,"R"
"1210","2901200","Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties",11296.18,126137,11.166341187906,"R"
"1211","2901300","Laclede, Polk, Benton, Dallas & Hickory Counties",7884.34,112168,14.226682258756,"R"
"1212","2901400","Pulaski, Camden, Miller & Morgan Counties",6198.48,141589,22.8425355893703,"R"
"1213","2901500","Phelps, Crawford, Dent, Gasconade & Maries Counties",8318.71,109907,13.2120244605233,"R"
"1214","2901600","Franklin County",2389.73,101492,42.4700698405259,"R"
"1215","2901701","St. Charles County (South)",581.33,103443,177.94196067638,"U"
"1216","2901702","St. Charles County (Northwest)",338.92,128574,379.363861678272,"U"
"1217","2901703","St. Charles County (Northeast)",531.27,128468,241.813014098293,"U"
"1218","2901801","St. Louis County (Northeast)",155.02,123587,797.232615146433,"U"
"1219","2901802","St. Louis County (Northwest)",159.09,125717,790.225658432334,"U"
"1220","2901803","St. Louis County (Inner Ring North)",76.97,111745,1451.79940236456,"U"
"1221","2901804","St. Louis County (West)",250.74,111804,445.896147403685,"U"
"1222","2901805","St. Louis County (Central)",135.94,117896,867.264969839635,"U"
"1223","2901806","St. Louis County (Central West)",115.97,114062,983.547469173062,"U"
"1224","2901807","St. Louis County (Inner Ring South)",112.97,158559,1403.54961494202,"U"
"1225","2901808","St. Louis County (South)",308.49,135584,439.508574021848,"U"
"1226","2901901","St. Louis City (North)",81.84,136154,1663.66080156403,"U"
"1227","2901902","St. Louis City (South)",78.5,183140,2332.99363057325,"U"
"1228","2902001","Jefferson County (North)",287.45,109471,380.834927813533,"U"
"1229","2902002","Jefferson County (South)",1413.21,109262,77.3147656753066,"R"
"1230","2902100","St. Francois, Washington, Perry & Ste. Genevieve Counties",5659.92,127670,22.5568559272923,"R"
"1231","2902200","Cape Girardeau, Scott & Bollinger Counties",4186.54,127228,30.3897729389902,"R"
"1232","2902300","Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties",7623,113531,14.8932178932179,"R"
"1233","2902400","Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties",11509.57,106232,9.22988434841614,"R"
"1234","2902500","Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties",15898.65,127952,8.04797891644888,"R"
"1235","2902601","Christian, Greene (Outside Springfield City) & Webster Counties",4221.13,152153,36.0455612596627,"R"
"1236","2902602","Greene County--Springfield City (North)",215.52,117647,545.875092798812,"U"
"1237","2902603","Greene County--Springfield City (South)",304.36,118998,390.97778945985,"U"
"1238","2902700","Taney, Barry, Stone & McDonald Counties",6252.75,142557,22.7990884011035,"R"
"1239","2902800","Jasper & Newton Counties",3271.81,175518,53.6455356515201,"R"
"1240","3000100","Northwest Montana--Kalispell City",30293.83,124014,4.09370488974157,"R"
"1241","3000200","West Montana--Missoula City",27076.65,193893,7.16089324196309,"R"
"1242","3000300","Southwest Montana--Butte-Silver Bow & Helena City",54248.72,150954,2.78262786661141,"R"
"1243","3000400","North Central Montana--Great Falls City",84738.4,147827,1.74451016304297,"R"
"1244","3000500","South Central Montana--Bozeman City",28762.06,127995,4.45013326583701,"R"
"1245","3000600","East Montana (Outside Billings City)",151717.04,141259,0.931068784363312,"R"
"1246","3000700","Billings City",125.17,103473,826.65974274986,"U"
"1247","3100100","North Central & Northwest Nebraska",67589.52,111531,1.65012268174119,"R"
"1248","3100200","Northeast Nebraska",23654.13,184039,7.78041720409924,"R"
"1249","3100300","Central Nebraska",22912.93,106716,4.65745760145036,"R"
"1250","3100400","Southwest Nebraska",41397.42,106374,2.56958042312782,"R"
"1251","3100500","South Central Nebraska",14087.09,114645,8.13830251670146,"R"
"1252","3100600","Southeast Nebraska",19927.47,138733,6.96189732063328,"R"
"1253","3100701","Dodge, Cass, Saunders & Washington Counties",5766.2,102946,17.8533522944053,"R"
"1254","3100702","Sarpy County--Bellevue City",618.98,158840,256.615722640473,"U"
"1255","3100801","Lancaster County--Lincoln City (North)",1034.38,153890,148.775111661092,"U"
"1256","3100802","Lancaster County--Lincoln City (South)",1134.86,131517,115.888303403063,"R"
"1257","3100901","Douglas County--Omaha City (Northwest)",445.02,161488,362.8780728956,"U"
"1258","3100902","Douglas County--Omaha City (Southwest)",216.38,140508,649.357611609206,"U"
"1259","3100903","Douglas County--Omaha City (Northeast)",121.63,107029,879.955603058456,"U"
"1260","3100904","Douglas County--Omaha City (Southeast)",67.67,108085,1597.23658933057,"U"
"1261","3200101","Washoe County (South Central)--Reno City",140.7,177318,1260.25586353945,"U"
"1262","3200102","Washoe County (South)",1088.74,107562,98.7949372669324,"R"
"1263","3200103","Washoe County (North)--Sparks City",15093.61,136527,9.04535097965298,"R"
"1264","3200200","Carson City, Lyon, Douglas & Storey Counties",8076.85,158261,19.5943963302525,"R"
"1265","3200300","Rural Nevada",239493.33,169614,0.708220141245687,"R"
"1266","3200401","Clark County (Northwest Central)--Northwest Las Vegas Valley",86.79,121315,1397.79928563199,"U"
"1267","3200402","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities",5743.21,123818,21.5590236122308,"R"
"1268","3200403","Clark County (Central)--Greater North Las Vegas City",133.63,179432,1342.75237596348,"U"
"1269","3200404","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB",4852.41,144395,29.7573782924361,"R"
"1270","3200405","Las Vegas City (Southeast)",47.01,132169,2811.50818974686,"U"
"1271","3200406","Las Vegas City (South Central)",53.2,137087,2576.82330827068,"U"
"1272","3200407","Clark County (West)--Las Vegas City (Southwest)",2702.68,145519,53.8424822768511,"R"
"1273","3200408","Clark County (Central)--Spring Valley & Summerlin South",229.42,191845,836.217417836283,"U"
"1274","3200409","Clark County (Central)--Paradise (Northwest) & Winchester",87.84,151025,1719.31921675774,"U"
"1275","3200410","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)",57.85,147400,2547.96888504754,"U"
"1276","3200411","Clark County (Central)--Henderson City (West)",199.54,199084,997.714743910995,"U"
"1277","3200412","Clark County (South)--Henderson (East) & Boulder Cities",6150.88,138218,22.4712561454621,"R"
"1278","3200413","Clark County (Central)--Paradise (South) & Enterprise",94.24,139962,1485.16553480475,"U"
"1279","3300100","Northern New Hampshire--Grafton & Coos Counties",9073.85,122173,13.4642957509767,"R"
"1280","3300200","Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties",3882.53,122786,31.625254666416,"R"
"1281","3300300","Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties",1361.01,148575,109.165252275883,"R"
"1282","3300400","Central New Hampshire--Merrimack County (Central)--Concord City",1729.07,112324,64.9620894469281,"R"
"1283","3300500","Southwestern New Hampshire--Cheshire & Sullivan Counties",3221.88,120859,37.5119495449862,"R"
"1284","3300600","Hillsborough County (Western)",1479.37,106067,71.6974117360768,"R"
"1285","3300700","Outer Manchester City",1156.5,151697,131.169044530912,"U"
"1286","3300800","Manchester City",85.73,109565,1278.02402892803,"U"
"1287","3300900","Hillsborough County (Southeastern)--Greater Nashua City",260.27,132129,507.661274829984,"U"
"1288","3301000","Seacoast Region--Rockingham County (Southern)--Portsmouth City",937.05,190295,203.078811162691,"U"
"1289","3400101","Atlantic County (East)--Atlantic City & Ventnor City",315.54,112887,357.758128921848,"U"
"1290","3400102","Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town",1113.37,150867,135.504818703576,"U"
"1291","3400301","Bergen County (South Central)--Hackensack & Englewood (West) Cities",34.53,109737,3178.01911381407,"U"
"1292","3400302","Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs",67.95,115629,1701.67770419426,"U"
"1293","3400303","Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs",31.97,136607,4272.97466374726,"U"
"1294","3400304","Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough",38.43,120142,3126.25552953422,"U"
"1295","3400305","Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs",118.16,102654,868.7711577522,"U"
"1296","3400306","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs",161.39,103661,642.301257822666,"U"
"1297","3400307","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs",56.42,113351,2009.0570719603,"U"
"1298","3400308","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs",94.64,103335,1091.87447168216,"U"
"1299","3400400","Passaic County (Southeast)--Paterson City",21.83,146199,6697.15987173614,"U"
"1300","3400501","Passaic County (South)--Passaic & Clifton (Southeast) Cities",28.75,137558,4784.62608695652,"U"
"1301","3400502","Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest)",75.01,109217,1456.03252899613,"U"
"1302","3400503","Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs",352.51,108252,307.089160591189,"U"
"1303","3400601","Hudson County (Central)--Jersey City (North)",16.49,133314,8084.53608247423,"U"
"1304","3400602","Hudson County (Central)--Jersey City (South)",20.35,108122,5313.12039312039,"U"
"1305","3400701","Hudson County (North)--West New York, Secaucus & Guttenberg Towns",31.49,137921,4379.83486821213,"U"
"1306","3400702","Hudson County (Northeast)--Union City & Hoboken Cities",8.69,129014,14846.2600690449,"U"
"1307","3400703","Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns",42.62,125895,2953.8948850305,"U"
"1308","3400800","Hunterdon County",1108.05,128349,115.83322052254,"R"
"1309","3400901","Middlesex County (Southeast)",213.34,113713,533.013030842786,"U"
"1310","3400902","Middlesex County (Southwest)",214.84,111297,518.045987711786,"U"
"1311","3400903","Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs",88.43,111865,1265.01187379848,"U"
"1312","3400904","Middlesex County (North Central)--Metuchen Borough",81.84,106061,1295.95552297165,"U"
"1313","3400905","Middlesex County (Northeast)--Carteret Borough",59.77,109601,1833.71256483186,"U"
"1314","3400906","Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs",80.35,148028,1842.28998133167,"U"
"1315","3400907","Middlesex County (East Central)--Perth Amboy City & Sayreville Borough",61.51,109293,1776.83303527882,"U"
"1316","3401001","Somerset County (North & West)",406.48,107596,264.701830348357,"U"
"1317","3401002","Somerset County (South)",258.76,102291,395.312258463441,"U"
"1318","3401003","Somerset County (Central)--North Plainfield & Somerville Boroughs",116.45,113557,975.156719622155,"U"
"1319","3401101","Monmouth County (Southeast)--Tinton Falls Borough (South)",150.77,102652,680.851628308019,"U"
"1320","3401102","Monmouth County (Southwest)--Freehold Borough",407.02,109133,268.126873372316,"U"
"1321","3401103","Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough",85.19,106309,1247.90468364832,"U"
"1322","3401104","Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs",124.27,101539,817.083769212199,"U"
"1323","3401105","Monmouth County (Northwest)--Keansburg Borough",130.49,108010,827.726262548854,"U"
"1324","3401106","Monmouth County (Central)",316.42,102737,324.685544529423,"U"
"1325","3401201","Ocean County (South)",672.7,115953,172.369555522521,"U"
"1326","3401202","Ocean County (Central)--Beachwood Borough",169.42,108171,638.478337858576,"U"
"1327","3401203","Ocean County (North Central)",121.49,138560,1140.50539139024,"U"
"1328","3401204","Ocean County (Northwest)",573.65,109001,190.013074174148,"U"
"1329","3401205","Ocean County (Northeast)--Point Pleasant Borough",91.28,104882,1149.01402278703,"U"
"1330","3401301","Essex County (Southeast)--Newark City (North & East)",43.33,153788,3549.22686360489,"U"
"1331","3401302","Essex County (Southeast)--Newark City (Southwest)",19.32,123352,6384.67908902691,"U"
"1332","3401401","Essex County (Northeast)",31.16,111611,3581.86777920411,"U"
"1333","3401402","Essex County (South Central)--East Orange City",40.88,188395,4608.48825831702,"U"
"1334","3401403","Essex County (Northwest)",92.04,105282,1143.87222946545,"U"
"1335","3401404","Essex County (Southwest)",100.17,101541,1013.68673255466,"U"
"1336","3401501","Morris County (North)--Dover Town & Kinnelon Borough",331.75,130108,392.186887716654,"U"
"1337","3401502","Morris County (West)",456.72,129498,283.539148712559,"U"
"1338","3401503","Morris County (East)--Lincoln Park Borough",180.03,113214,628.861856357274,"U"
"1339","3401504","Morris County (South)--Morristown Town, Madison & Florham Park Boroughs",223.36,119456,534.813753581662,"U"
"1340","3401600","Sussex County",1344.24,149265,111.040439207284,"R"
"1341","3401700","Warren County",924.41,108692,117.579861749657,"R"
"1342","3401800","Union County (Northeast)--Elizabeth City",31.91,124969,3916.29583202758,"U"
"1343","3401901","Union County (North Central)--Roselle Park Borough",40.92,105200,2570.86999022483,"U"
"1344","3401902","Union County (Northwest)--Summit City & Westfield Town (North)",85.51,101818,1190.71453631154,"U"
"1345","3401903","Union County (Southwest)--Plainfield City & Westfield Town (South)",50.6,100718,1990.4743083004,"U"
"1346","3401904","Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)",57.46,103794,1806.3696484511,"U"
"1347","3402001","Burlington County (North)--Burlington City",155.11,126916,818.232222293856,"U"
"1348","3402002","Burlington County (West Central)",283.79,154438,544.198174706649,"U"
"1349","3402003","Burlington County (South & East)",1629.4,167380,102.724929421873,"R"
"1350","3402101","Camden County (North)--Camden & Gloucester Cities",57.42,126640,2205.50330895158,"U"
"1351","3402102","Camden County (Central)--Lindenwold & Collingswood Boroughs",76.85,122434,1593.15549772284,"U"
"1352","3402103","Camden County (South & West)--Bellmawr & Pine Hill Boroughs",331.45,146714,442.642932569015,"U"
"1353","3402104","Camden County (East Central)--Haddonfield Borough",107.35,117869,1097.98789007918,"U"
"1354","3402201","Gloucester County (Northeast)--Woodbury City",161.31,129725,804.196887979666,"U"
"1355","3402202","Gloucester County (South & West)--Glassboro Borough",672.68,158563,235.718320746863,"U"
"1356","3402301","Mercer County (West Central)--Trenton City",59.31,120703,2035.12055302647,"U"
"1357","3402302","Mercer County (North)--Princeton Borough",367.4,143704,391.137724550898,"U"
"1358","3402303","Mercer County (South)",154.9,102106,659.173660426081,"U"
"1359","3402400","Cumberland County (South)--Vineland & Millville Cities",939.08,113448,120.807598926609,"R"
"1360","3402500","Salem & Cumberland (North) Counties--Bridgeton City",1173.32,109533,93.3530494664712,"R"
"1361","3402600","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City",661.54,108060,163.346131753182,"U"
"1362","3500100","Northwest New Mexico--Navajo Nation",37030.37,127808,3.45143729322715,"R"
"1363","3500200","San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities",3120.55,100941,32.3471823877201,"R"
"1364","3500300","North Central New Mexico",38384.16,125407,3.26715499310132,"R"
"1365","3500400","Eastern Plains New Mexico",56427.88,102966,1.82473628284458,"R"
"1366","3500500","Santa Fe County",4945.36,144170,29.1525793875471,"R"
"1367","3500600","Sandoval County",9610.54,131561,13.6892411872798,"R"
"1368","3500700","Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo",3985.74,100973,25.3335641562169,"R"
"1369","3500801","Albuquerque City (Far Northeast Heights)",117.12,100976,862.158469945355,"U"
"1370","3500802","Albuquerque City (Near Northeast Heights)",51.62,101467,1965.65284773344,"U"
"1371","3500803","Albuquerque City (Southeast Heights)",288.38,104009,360.666481725501,"U"
"1372","3500804","Albuquerque City (Central) & Bernalillo County (North Valley)",94.82,103267,1089.08458131196,"U"
"1373","3500805","Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter",1082.31,117307,108.385767478818,"R"
"1374","3500806","Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley)",147.93,111134,751.260731427026,"U"
"1375","3500900","Southwest New Mexico",81475.44,109465,1.34353370782655,"R"
"1376","3501001","Doña Ana County (Outer)",9573.33,100977,10.5477404414138,"R"
"1377","3501002","Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park",288.08,108256,375.78450430436,"U"
"1378","3501100","Central Southeast New Mexico",45349.59,149939,3.30629229503508,"R"
"1379","3501200","Far Southeast New Mexico",22187.54,118556,5.3433593809859,"R"
"1380","3600100","St. Lawrence County",6942.14,111944,16.1252870152431,"R"
"1381","3600200","Clinton, Franklin, Essex & Hamilton Counties",16002.43,177933,11.1191237830754,"R"
"1382","3600300","Warren & Washington Counties",4398.15,128923,29.3130066050499,"R"
"1383","3600401","Herkimer (North & Central) & Oneida (Outer) Counties",5421.61,115859,21.3698513910075,"R"
"1384","3600402","Oneida County (Central)--Greater Utica & Rome Cities",666.8,164571,246.807138572286,"U"
"1385","3600403","Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties",4912.35,113975,23.2017262613617,"R"
"1386","3600500","Jefferson & Lewis Counties",6587.04,143316,21.7572688187714,"R"
"1387","3600600","Oswego County",2464.76,122109,49.5419432317954,"R"
"1388","3600701","Onondaga County (Central)--Syracuse City",64.69,145168,2244.05626835678,"U"
"1389","3600702","Onondaga County (North)",499.74,124199,248.527234161764,"U"
"1390","3600703","Onondaga County (Central)--Syracuse City (Outer)",516.39,162446,314.580065454405,"U"
"1391","3600704","Cayuga & Onondaga (South) Counties",2726.38,115239,42.2681357697753,"R"
"1392","3600800","Wayne & Seneca Counties",2402.3,129023,53.7081130583191,"R"
"1393","3600901","Monroe County (East)",225.58,130622,579.049561131306,"U"
"1394","3600902","Monroe County (Central)--Rochester City (East)",35.89,108205,3014.90665923656,"U"
"1395","3600903","Monroe County (Central)--Rochester City (West)",55.37,102303,1847.62506772621,"U"
"1396","3600904","Monroe County (Central)--Greece & Gates Towns",162.3,124495,767.067159581023,"U"
"1397","3600905","Monroe County (North & West)",758.73,104445,137.657664781938,"U"
"1398","3600906","Monroe County (South)",464.28,174274,375.364004480055,"U"
"1399","3601000","Genesee & Orleans Counties",2290.06,102962,44.9603940508109,"R"
"1400","3601101","Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area",159.49,108256,678.763558843815,"U"
"1401","3601102","Niagara County (North & East)",1193.41,108213,90.6754593978599,"R"
"1402","3601201","Erie County (Northwest)",131.6,109071,828.806990881459,"U"
"1403","3601202","Erie County (North Central)",137.79,122366,888.061542927644,"U"
"1404","3601203","Erie County (Northeast)",621.94,108414,174.315850403576,"U"
"1405","3601204","Erie County (Central)",148.56,151078,1016.94938072159,"U"
"1406","3601205","Erie County (West Central)--Buffalo City (East)",69.51,145598,2094.63386563084,"U"
"1407","3601206","Erie County (West Central)--Buffalo City (West)",35.05,115712,3301.34094151213,"U"
"1408","3601207","Erie County (South)",1556.09,166801,107.192386044509,"R"
"1409","3601300","Livingston & Wyoming Counties",3171.46,107548,33.9111954746394,"R"
"1410","3601400","Ontario & Yates Counties",2543.91,133279,52.3913974944082,"R"
"1411","3601500","Madison & Cortland Counties",2987.82,122778,41.0928369178866,"R"
"1412","3601600","Fulton & Montgomery Counties",2327.13,105750,45.4422400123758,"R"
"1413","3601700","Schenectady County--Schenectady City",529.69,154727,292.108591817856,"U"
"1414","3601801","Saratoga County (South & Central)",339.83,105628,310.826001235912,"U"
"1415","3601802","Saratoga County (Outer)",1758.02,113979,64.8337334046257,"R"
"1416","3601900","Rensselaer County--Troy City",1689.79,159429,94.3484101574752,"R"
"1417","3602001","Albany County (East Central)--Albany City",61.91,106401,1718.63996123405,"U"
"1418","3602002","Albany County (Outside Albany City)",1292.15,197803,153.080524706884,"U"
"1419","3602100","Columbia & Greene Counties",3320.02,112317,33.8302178902537,"R"
"1420","3602201","Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village",148.77,127478,856.879747260872,"U"
"1421","3602202","Broome (Outer West) & Tioga Counties",2348.45,110334,46.9816261789691,"R"
"1422","3602203","Chenango, Delaware & Broome (East) Counties",6724.07,112370,16.7116047274939,"R"
"1423","3602300","Tompkins County",1229.33,101564,82.6173606761407,"R"
"1424","3602401","Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities",838.98,104870,124.997020191185,"R"
"1425","3602402","Steuben (North & West), Schuyler & Chemung (North) Counties",4667.96,101293,21.6996289599739,"R"
"1426","3602500","Cattaraugus & Allegany Counties",6054.51,129263,21.3498697665046,"R"
"1427","3602600","Chautauqua County",2745.97,134905,49.1283590133905,"R"
"1428","3602701","Sullivan & Ulster (West) Counties",4195.56,112194,26.7411263335526,"R"
"1429","3602702","Ulster County (East)",1223.64,147846,120.82475237815,"R"
"1430","3602801","Dutchess County (North & East)",1674.01,127686,76.275530014755,"R"
"1431","3602802","Dutchess County (Southwest)",386.66,169802,439.150675011638,"U"
"1432","3602901","Orange County (Northeast)--Greater Newburgh City",415.97,119218,286.602399211482,"U"
"1433","3602902","Orange County (Northwest)",930.32,124140,133.437956832058,"U"
"1434","3602903","Orange County (Southeast)",755.96,129455,171.245833112863,"U"
"1435","3603001","Rockland County (North)--New City & Congers",191.09,103331,540.745198597519,"U"
"1436","3603002","Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns",135.43,103499,764.225060917079,"U"
"1437","3603003","Rockland County (West)--Spring Valley, Suffern Villages & Monsey",122.98,104857,852.634574727598,"U"
"1438","3603101","Putnam County",601.43,102303,170.099595962955,"U"
"1439","3603102","Westchester County (Northwest)",213.94,146573,685.112648406095,"U"
"1440","3603103","Westchester County (Northeast)",578.34,134163,231.979458450047,"U"
"1441","3603104","Westchester County (Southeast)",93.72,118276,1262.01451131029,"U"
"1442","3603105","Westchester County (Central)--White Plains City",121.05,162419,1341.75134242049,"U"
"1443","3603106","Westchester County (Southwest)--Yonkers City",46.65,195976,4200.9860664523,"U"
"1444","3603107","Westchester County (South Central)--New Rochelle & Mount Vernon Cities",56.36,189113,3355.44712562101,"U"
"1445","3603201","Nassau County (Northwest)--North Hempstead Town (North)",99.56,112079,1125.74327038971,"U"
"1446","3603202","Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City",173.56,111631,643.183913344089,"U"
"1447","3603203","Nassau County (East Central)--Oyster Bay Town (Central)",59.2,101395,1712.75337837838,"U"
"1448","3603204","Nassau County (West Central)--North Hempstead Town (South)",39.04,114256,2926.6393442623,"U"
"1449","3603205","Nassau County (West Central)--Hempstead Town (Northwest)",36.71,113542,3092.94470171615,"U"
"1450","3603206","Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor",40.88,143976,3521.91780821918,"U"
"1451","3603207","Nassau County (Central)--Hempstead Town (Northeast)",43.39,114066,2628.85457478682,"U"
"1452","3603208","Nassau County (Southeast)--Oyster Bay Town (South)",53.18,107139,2014.64836404663,"U"
"1453","3603209","Nassau County (Central)--Hempstead Town (East Central)",44.44,104693,2355.82808280828,"U"
"1454","3603210","Nassau County (South Central)--Hempstead Town (Southeast)",72.62,103996,1432.05728449463,"U"
"1455","3603211","Nassau County (West Central)--Hempstead Town (West Central)",31.89,107855,3382.09470053308,"U"
"1456","3603212","Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City",42.94,104904,2443.03679552864,"U"
"1457","3603301","Suffolk County (Northwest)--Huntington Town (North)",117.12,102170,872.353142076503,"U"
"1458","3603302","Suffolk County (Northwest)--Huntington Town (South)",126.66,101094,798.152534343913,"U"
"1459","3603303","Suffolk County (Northwest)--Smithtown Town",139.08,117801,847.001725625539,"U"
"1460","3603304","Suffolk County (North Central)--Brookhaven Town (North)",169.85,119632,704.339122755372,"U"
"1461","3603305","Suffolk County (East)",901.95,136775,151.643660956816,"U"
"1462","3603306","Suffolk County (South Central)--Brookhaven Town (South)",312.47,130407,417.342464876628,"U"
"1463","3603307","Suffolk County (Central)--Brookhaven Town (Central)",115.25,126204,1095.04555314534,"U"
